type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,duration_int,duration_type,year_added_scaled
1,Last,No Info,"Kye-sang Yoon, Beom-su Lee, Ye-ji Seo, Won-sang Park, Ye-jin Park, Hyung-jin Gong, Jong-jun Jeong, Se-ha Ahn, Jae-yee Goo, Yong-woo Lee",South Korea,2017-05-22,2015,7,1 Season,"Crime TV Shows, International TV Shows, Korean TV Shows",2017.0,5.0,1,Season,0.030430154475105116
1,Secret Affair,No Info,"Hee-ae Kim, Ah-in Yoo, Hye-jin Shim, Hyuk-kwon Park, Hye-eun Kim, Soo-jin Kyung, Yong-gun Kim, Chang-wan Kim, Tae-hwan Choi, Kan-hie Lee",South Korea,2017-05-22,2014,7,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017.0,5.0,1,Season,0.030430154475105116
1,This Is My Love,No Info,"Jin-mo Joo, Sa-rang Kim, Junior, Ja-in Lee, Sung-hyun Baek, So-hui Yoon",South Korea,2017-05-22,2015,7,1 Season,"International TV Shows, Korean TV Shows, Romantic TV Shows",2017.0,5.0,1,Season,0.030430154475105116
1,The Super Mario Bros. Super Show!,No Info,"Captain Lou Albano, Danny Wells, Jeannie Elias, John Stocker, Harvey Atkin, Robert Bockstael, Cynthia Preston, Jonathan Potts, Colin Fox","United States, Canada",2016-05-22,1989,12,1 Season,Kids' TV,2016.0,5.0,1,Season,0.018623981771731243
0,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),Lance Bangs,Jen Kirkman,United States,2015-05-22,2015,9,78 min,Stand-Up Comedy,2015.0,5.0,78,min,0.0068178090683573694
0,The Other One: The Long Strange Trip of Bob Weir,Mike Fleiss,Bob Weir,United States,2015-05-22,2015,7,84 min,"Documentaries, Music & Musicals",2015.0,5.0,84,min,0.0068178090683573694
0,Moonlight,Barry Jenkins,"Trevante Rhodes, André Holland, Janelle Monáe, Ashton Sanders, Jharrel Jerome, Alex Hibbert, Jaden Piner, Naomie Harris, Mahershala Ali",United States,2019-05-21,2016,6,111 min,"Dramas, Independent Movies, LGBTQ Movies",2019.0,5.0,111,min,0.05404249988185286
0,Wanda Sykes: Not Normal,Linda Mendoza,Wanda Sykes,United States,2019-05-21,2019,9,66 min,Stand-Up Comedy,2019.0,5.0,66,min,0.05404249988185286
0,Zero,Aanand Rai,"Shah Rukh Khan, Anushka Sharma, Katrina Kaif, Mohammed Zeeshan Ayyub, Tigmanshu Dhulia, Sheeba Chaddha, Brijendra Kala, Mallika Dua, Abhay Deol, Madhavan",India,2019-05-21,2018,7,159 min,"Comedies, Dramas, International Movies",2019.0,5.0,159,min,0.05404249988185286
1,American Experience: The Circus,Sharon Grimberg,,United States,2019-05-02,2018,10,1 Season,Docuseries,2019.0,5.0,1,Season,0.05404249988185286
0,Hamza's Suitcase,Akram Farouk,"Hamada Helal, Yousra El Lozy, Ahmed Fathy, Mohammed Tharwat, Samia Trabelsi, Diaa El-Merghani, Abdalah Mishrif, Mohamed Metwalli, Samy Maghawry, Bayoumi Fouad, Inas al-Najjar, Taher Abu Lela",Egypt,2019-05-02,2017,7,79 min,"Comedies, International Movies",2019.0,5.0,79,min,0.05404249988185286
0,Her Only Choice,Christel Gibson,"Denise Boutte, Timon Kyle Durrett, Leon, Tamara Tunie, Vanessa Bell Calloway, Tiffany Snow, Keith Arthur Bolden, Elise Neal, Jeryl Prescott",United States,2019-05-02,2018,7,87 min,Dramas,2019.0,5.0,87,min,0.05404249988185286
0,John Carter,Andrew Stanton,"Taylor Kitsch, Lynn Collins, Samantha Morton, Willem Dafoe, Thomas Haden Church, Mark Strong, Ciarán Hinds, Dominic West, James Purefoy, Bryan Cranston, Polly Walker, Daryl Sabara, Art Malik, Eileen Page, Amanda Clayton, Davood Ghadami, Daniel O'Meara, Jill Baker, Josh Daugherty, Oliver Boot, Philip Arditti, Arkie Reece, Joe Billingiere, Don Stark, Darwin Shaw, Figs Jackman, David Schwimmer, Emma Clifford, Christopher Goodman, Cate Fowler, Sean Carrigan, Dusty Sorg, Steven Cree, Phil Cheadle, Holly Weston, Nicholas Woodeson, Rupert Frazer, Edmund Kente",United States,2019-05-02,2012,5,133 min,"Action & Adventure, Sci-Fi & Fantasy",2019.0,5.0,133,min,0.05404249988185286
0,Laatu,Manav Shah,"Gagan Kokri, Aditi Sharma, Karamjit Anmol, Sardar Sohi, Anita Devgan, Ashish Duggal, Nisha Bano, Harby Sangha, Rahul Jungral, Prakash Gadhu",India,2019-05-02,2018,12,116 min,"Comedies, Dramas, International Movies",2019.0,5.0,116,min,0.05404249988185286
0,Olympus Has Fallen,Antoine Fuqua,"Gerard Butler, Aaron Eckhart, Morgan Freeman, Finley Jacobsen, Dylan McDermott, Rick Yune, Angela Bassett, Melissa Leo, Radha Mitchell, Cole Hauser, Ashley Judd, Robert Forster",United States,2019-05-02,2013,6,119 min,Action & Adventure,2019.0,5.0,119,min,0.05404249988185286
1,Revenge,No Info,"Lalita Panyopas, Saksit Tangtong, Tao Somchai Khemklad, Tack Parunyu Rojanawuttitum, Pongsatorn Jongwilas, Chaleumpol Tikumpornteerawong, Akarin Akaranitimaytharatt, Kanthi Pitithan, Plerng Pollapakk Vacharaponghiran, Kritteera Inpornwijit",Unknown,2019-05-02,2017,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2019.0,5.0,1,Season,0.05404249988185286
0,Jailbreak,Jimmy Henderson,"Jean-Paul Ly, Dara Our, Tharoth Sam, Dara Phang, Celine Tran, Savin Phillip, Sok Visal",Cambodia,2018-05-02,2017,9,92 min,"Action & Adventure, International Movies",2018.0,5.0,92,min,0.042236327178478986
0,Maria Bamford: Old Baby,Jessica Yu,Maria Bamford,United States,2017-05-02,2017,9,64 min,Stand-Up Comedy,2017.0,5.0,64,min,0.030430154475105116
0,Two Lovers and a Bear,Kim Nguyen,"Dane DeHaan, Tatiana Maslany, Gordon Pinsent, John Ralston",Canada,2017-05-02,2016,6,95 min,"Dramas, Independent Movies, Romantic Movies",2017.0,5.0,95,min,0.030430154475105116
0,SGT. Will Gardner,Max Martini,"Max Martini, Omari Hardwick, Lily Rabe, Elisabeth Röhm, Robert Patrick, Dermot Mulroney, Gary Sinise, JoBeth Williams, Luis Bordonada, Leo Martini",United States,2019-05-19,2019,9,125 min,Dramas,2019.0,5.0,125,min,0.05404249988185286
0,Jalpari: The Desert Mermaid,Nila Madhab Panda,"Lehar Khan, Krishang Trivedi, Parvin Dabas, Suhasini Mulay, V.M. Badola, Tannishtha Chatterjee, Rahul Singh, Harsh Mayar",India,2018-05-19,2012,7,94 min,"Dramas, Independent Movies, International Movies",2018.0,5.0,94,min,0.042236327178478986
0,Small Town Crime,"Ian Nelms, Eshom Nelms","John Hawkes, Anthony Anderson, Octavia Spencer, Robert Forster, Clifton Collins Jr., Jeremy Ratchford, James Lafferty, Michael Vartan, Daniel Sunjata, Don Harvey, Stefanie Scott, Caity Lotz, Dale Dickey",United States,2018-05-19,2017,6,92 min,Thrillers,2018.0,5.0,92,min,0.042236327178478986
1,Behzat Ç.,No Info,"Erdal Beşikçioğlu, Fatih Artman, İnanç Konukçu, Seda Bakan, Berkan Şal, Ayça Eren, Berke Üzrek, Canan Ergüder, Ege Aydan, Eray Eserol, Hakan Hatipoğlu",Turkey,2017-05-19,2010,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2017.0,5.0,1,Season,0.030430154475105116
0,BLAME!,Hiroyuki Seshita,"Takahiro Sakurai, Kana Hanazawa, Sora Amamiya, Kazuhiro Yamaji, Mamoru Miyano, Aya Suzaki, Nobunaga Shimazaki, Yuki Kaji, Aki Toyosaki, Saori Hayami",Japan,2017-05-19,2017,7,106 min,"Action & Adventure, Anime Features, International Movies",2017.0,5.0,106,min,0.030430154475105116
1,Hidden Singer,No Info,"Hyun-moo Jun, Solbi, Dong-hyuk Jang, Young-hoon Joo",South Korea,2017-05-19,2015,12,1 Season,"International TV Shows, Korean TV Shows, Reality TV",2017.0,5.0,1,Season,0.030430154475105116
1,Highland: Thailand's Marijuana Awakening,No Info,Sebastian Perry,Thailand,2017-05-19,2017,9,1 Season,"Docuseries, International TV Shows",2017.0,5.0,1,Season,0.030430154475105116
0,Laerte-se,"Lygia Barbosa da Silva, Eliane Brum",Laerte Coutinho,Brazil,2017-05-19,2017,9,101 min,"Documentaries, International Movies, LGBTQ Movies",2017.0,5.0,101,min,0.030430154475105116
1,The Keepers,No Info,,United States,2017-05-19,2017,9,1 Season,"Crime TV Shows, Docuseries, TV Mysteries",2017.0,5.0,1,Season,0.030430154475105116
0,The Blackcoat's Daughter,Osgood Perkins,"Emma Roberts, Kiernan Shipka, Lucy Boynton, Lauren Holly, James Remar, Greg Ellwand, Elana Krausz, Heather Tod Mitchell, Peter James Haworth, Emma Holzer","Canada, United States",2019-05-18,2015,6,95 min,"Horror Movies, Independent Movies, Thrillers",2019.0,5.0,95,min,0.05404249988185286
0,The Brawler,Ken Kushner,"Zach McGowan, Amy Smart, Joe Pantoliano, Burt Young, Tony Darrow, Nick Loeb, Taryn Manning, Jason James Richter",United States,2019-05-18,2019,9,95 min,"Dramas, Independent Movies, Sports Movies",2019.0,5.0,95,min,0.05404249988185286
0,Cargo,"Yolanda Ramke, Ben Howling","Martin Freeman, Anthony Hayes, Susie Porter, Kris McQuade, Caren Pistorius","Australia, United Arab Emirates",2018-05-18,2018,9,104 min,"Horror Movies, International Movies",2018.0,5.0,104,min,0.042236327178478986
0,Catching Feelings,Kagiso Lediga,"Kagiso Lediga, Pearl Thusi, Akin Omotoso, Andrew Buckland",South Africa,2018-05-18,2018,9,117 min,"Comedies, International Movies, Romantic Movies",2018.0,5.0,117,min,0.042236327178478986
1,Dance & Sing with True,No Info,"Michela Luci, Jamie Watson, Anna Claire Bartlam, Dante Zee, Eric Peterson",Unknown,2018-05-18,2018,11,1 Season,Kids' TV,2018.0,5.0,1,Season,0.042236327178478986
1,El Clon,No Info,"Mauricio Ochmann, Sandra Echeverría, Saúl Lisazo, Roberto Moll, Geraldine Zivic, Andrea López, Juan Pablo Raba, Daniel Lugo",United States,2017-05-18,2010,7,1 Season,"Romantic TV Shows, Spanish-Language TV Shows, TV Dramas",2017.0,5.0,1,Season,0.030430154475105116
1,1994,Diego Enrique Osorno,,Mexico,2019-05-17,2019,9,1 Season,"Crime TV Shows, Docuseries, International TV Shows",2019.0,5.0,1,Season,0.05404249988185286
0,Born in Gaza,Hernán Zin,,Spain,2019-05-17,2014,7,70 min,"Documentaries, International Movies",2019.0,5.0,70,min,0.05404249988185286
0,Born in Syria,Hernán Zin,,"Denmark, Spain",2019-05-17,2016,7,87 min,"Documentaries, International Movies",2019.0,5.0,87,min,0.05404249988185286
0,Dying to Tell,Hernán Zin,,Spain,2019-05-17,2018,9,88 min,"Documentaries, International Movies",2019.0,5.0,88,min,0.05404249988185286
0,First Impression,Arthur Muhammad,"Lamman Rucker, Lisa Arrindell Anderson, Elise Neal, Kendrick Cross",United States,2019-05-17,2018,7,96 min,"Comedies, Romantic Movies",2019.0,5.0,96,min,0.05404249988185286
1,It's Bruno!,No Info,"Solvan ""Slick"" Naim, Rob Morgan, Shakira Barrera, Jade Eshete, Adriane Lenox, Donnell Rawlings, Eden Marryshow, Sam Eliad, Devale Ellis, J. Ray Acosta",United States,2019-05-17,2019,9,1 Season,TV Comedies,2019.0,5.0,1,Season,0.05404249988185286
0,Maria,Pedring A. Lopez,"Cristine Reyes, Germaine De Leon, KC Montero, Ronnie Lazaro, Freddie Webb",Philippines,2019-05-17,2019,9,90 min,"Action & Adventure, International Movies",2019.0,5.0,90,min,0.05404249988185286
0,ReMastered: The Lion's Share,Sam Cullman,,Unknown,2019-05-17,2019,7,84 min,"Documentaries, Music & Musicals",2019.0,5.0,84,min,0.05404249988185286
0,Saverio Raimondo: Il Satiro Parlante,Francesco Imperato,Saverio Raimondo,Italy,2019-05-17,2019,9,53 min,Stand-Up Comedy,2019.0,5.0,53,min,0.05404249988185286
0,See You Yesterday,Stefon Bristol,"Eden Duncan-Smith, Dante Crichlow, Astro, Johnathan Nieves, Marsha Stephanie Blake, Wavyy Jonez, Myra Lucretia Taylor",United States,2019-05-17,2019,9,87 min,"Dramas, Sci-Fi & Fantasy, Thrillers",2019.0,5.0,87,min,0.05404249988185286
1,Well-Intended Love,No Info,"Xu Kaicheng, Simona Wang, Ian Yi, Huang Qian Shuo, Yang Hao Ming, Liu Jia Xi",China,2019-05-17,2019,7,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2019.0,5.0,1,Season,0.05404249988185286
0,Katt Williams: American Hustle (The Movie),Brit McAdams,"Katt Williams, Da Brat, Snoop Dogg, Tamala Jones, Jeremy Piven, Ludacris, Melanie Comarcho, Red Grant, Alphonso Mcauley, Damaine Radcliff, Taran Killam",United States,2018-05-17,2007,2,89 min,Stand-Up Comedy,2018.0,5.0,89,min,0.042236327178478986
0,Tinker Bell and the Legend of the NeverBeast,Steve Loter,"Ginnifer Goodwin, Mae Whitman, Rosario Dawson, Lucy Liu, Pamela Adlon, Raven-Symoné, Megan Hilty, Kari Wahlgren, Anjelica Huston, Jeff Corwin, Olivia Holt, Thomas Lennon, Chloe Bennet, Danai Gurira, Grey DeLisle, Peter Michael",United States,2015-05-17,2014,0,78 min,Children & Family Movies,2015.0,5.0,78,min,0.0068178090683573694
0,Even the Rain,Icíar Bollaín,"Luis Tosar, Gael García Bernal, Juan Carlos Aduviri, Karra Elejalde, Raúl Arévalo, Carlos Santos, Cassandra Ciangherotti, Milena Soliz, Leónidas Chiri, Vicente Romero, Daniel Currás, Pau Cólera","Spain, Mexico, France",2011-05-17,2010,2,103 min,"Dramas, International Movies",2011.0,5.0,103,min,-0.040406881745138123
0,Good Sam,Kate Melville,"Tiya Sircar, Chad Connell, Marco Grazzini, Jesse Camacho, Mark Camacho, Elana Dunkelman, Kelly Hope Taylor, Kenny Wong, Daniela Sandiford, Christina Tannous",United States,2019-05-16,2019,10,90 min,"Children & Family Movies, Dramas",2019.0,5.0,90,min,0.05404249988185286
0,Jonaki,Aditya Vikram Sengupta,"Lolita Chatterjee, Sumanto Chattopadhyay, Ratnabali Bhattacharjee, Jim Sarbh, Indrajit Sinha, Sandershika Tamang, Arunima Sinha, Satya Priya Chakraborty, Christel Das, Burjor Patel",India,2019-05-16,2018,7,96 min,"Dramas, Independent Movies, International Movies",2019.0,5.0,96,min,0.05404249988185286
0,Kyo Kii... Main Jhuth Nahin Bolta,David Dhawan,"Govinda, Mohnish Bahl, Sharad Kapoor, Satish Kaushik, Anupam Kher, Kiran Kumar, Rambha, Sushmita Sen",India,2019-05-16,2001,10,150 min,"Comedies, International Movies, Sci-Fi & Fantasy",2019.0,5.0,150,min,0.05404249988185286
0,Limitless,Neil Burger,"Bradley Cooper, Abbie Cornish, Robert De Niro, Andrew Howard, Anna Friel, Johnny Whitworth, Tomas Arana, Robert John Burke, Darren Goldstein, T.V. Carpio",United States,2019-05-16,2011,5,105 min,"Action & Adventure, Sci-Fi & Fantasy, Thrillers",2019.0,5.0,105,min,0.05404249988185286
0,"LSD: Love, Sex Aur Dhokha",Dibakar Banerjee,"Anshuman Jha, Rajkummar Rao, Amit Sial, Arya Banerjee, Neha Chauhan, Atul Mongia, Shruti, Herry Tangdi",India,2019-05-16,2010,9,112 min,"Dramas, Independent Movies, International Movies",2019.0,5.0,112,min,0.05404249988185286
0,Mission Istaanbul: Darr Ke Aagey Jeet Hai,Apoorva Lakhia,"Vivek Oberoi, Zayed Khan, Shriya Saran, Nikitin Dheer, Shabbir Ahluwalia, Sunil Shetty, Shweta Bhardwaj",India,2019-05-16,2008,9,119 min,"Action & Adventure, International Movies, Music & Musicals",2019.0,5.0,119,min,0.05404249988185286
0,Once Upon a Time in Mumbai Dobaara!,Milan Luthria,"Akshay Kumar, Imran Khan, Sonakshi Sinha, Sonali Bendre, Sarfaraz Khan, Mahesh Manjrekar, Abhimanyu Singh, Kurush Deboo, Pitobash, Chetan Hansraj",India,2019-05-16,2013,7,142 min,"Dramas, International Movies, Music & Musicals",2019.0,5.0,142,min,0.05404249988185286
0,PATRICK (2019),Mandie Fletcher,"Beattie Edmondson, Ed Skrein, Tom Bennett, Jennifer Saunders",United Kingdom,2019-05-16,2019,10,94 min,Comedies,2019.0,5.0,94,min,0.05404249988185286
0,Take Me Home Tonight,Michael Dowse,"Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer, Chris Pratt, Michael Biehn, Jeanie Hackett, Lucy Punch, Michelle Trachtenberg, Demetri Martin","United States, Germany",2019-05-16,2011,6,97 min,"Comedies, Romantic Movies",2019.0,5.0,97,min,0.05404249988185286
0,'89,No Info,"Lee Dixon, Ian Wright, Paul Merson",United Kingdom,2018-05-16,2017,10,87 min,Sports Movies,2018.0,5.0,87,min,0.042236327178478986
0,Action Replayy,Vipul Amrutlal Shah,"Akshay Kumar, Aishwarya Rai Bachchan, Om Puri, Kiron Kher, Neha Dhupia, Rannvijay Singh, Aditya Roy Kapoor, Randhir Kapoor, Sudeepa Singh, Alok Kumar, Rajpal Yadav",India,2018-05-16,2010,10,129 min,"Children & Family Movies, Comedies, International Movies",2018.0,5.0,129,min,0.042236327178478986
0,Andaz Apna Apna,Rajkumar Santoshi,"Aamir Khan, Salman Khan, Raveena Tandon, Karisma Kapoor, Paresh Rawal, Viju Khote, Shehzad Khan, Deven Verma, Jagdeep, Mehmood",India,2018-05-16,1994,10,160 min,"Comedies, Cult Movies, International Movies",2018.0,5.0,160,min,0.042236327178478986
0,Food on the Go,Mercedes Cordova,,"Argentina, Italy",2018-05-16,2017,7,66 min,"Documentaries, International Movies",2018.0,5.0,66,min,0.042236327178478986
0,Christine,Antonio Campos,"Rebecca Hall, Michael C. Hall, Tracy Letts, Maria Dizzia, J. Smith-Cameron, Timothy Simons, Kim Shaw, John Cullum, Morgan Spector, Jayson Warner Smith","United Kingdom, United States",2017-05-16,2016,6,119 min,"Dramas, Independent Movies",2017.0,5.0,119,min,0.030430154475105116
0,The Place Beyond the Pines,Derek Cianfrance,"Ryan Gosling, Bradley Cooper, Eva Mendes, Ray Liotta, Ben Mendelsohn, Rose Byrne, Mahershala Ali, Bruce Greenwood, Harris Yulin, Olga Merediz",United States,2017-05-16,2012,6,140 min,"Dramas, Independent Movies",2017.0,5.0,140,min,0.030430154475105116
0,Tracy Morgan: Staying Alive,Ryan Polito,Tracy Morgan,United States,2017-05-16,2017,9,59 min,Stand-Up Comedy,2017.0,5.0,59,min,0.030430154475105116
0,7 Din Mohabbat In,"Meenu Gaur, Farjad Nabi","Mahira Khan, Sheheryar Munawar, Javed Sheikh, Hina Dilpazeer, Amna Ilyas, Mira Sethi, Rimal Ali, Salahuddin Tunio, Aamir Qureshi, Adnan Shah",Pakistan,2019-05-15,2018,10,137 min,"Comedies, International Movies, Music & Musicals",2019.0,5.0,137,min,0.05404249988185286
0,All the Devil's Men,Matthew Hope,"Milo Gibson, Sylvia Hoeks, Gbenga Akinnagbe, William Fichtner, Joseph Millson, Elliot Cowan, Perry Fitzpatrick, Warren Rusher",United Kingdom,2019-05-15,2018,6,100 min,Action & Adventure,2019.0,5.0,100,min,0.05404249988185286
0,Cake,Asim Abbasi,"Aamina Sheikh, Sanam Saeed, Adnan Malik, Mohammad Ahmad, Beo Rana Zafar, Faris Khalid, Hira Hussain, Mikaal Zulfiqar","United Kingdom, Pakistan",2019-05-15,2018,7,125 min,"Comedies, Dramas, International Movies",2019.0,5.0,125,min,0.05404249988185286
1,Dennis and Gnasher Unleashed,No Info,"Freddie Fox, Kathryn Drysdale, Rasmus Hardiker, Joanna Ruiz, Ryan Sampson, Kelly Marie Stewart",United Kingdom,2019-05-15,2017,12,1 Season,"British TV Shows, Kids' TV, TV Comedies",2019.0,5.0,1,Season,0.05404249988185286
0,EMI: Liya Hai To Chukana Padega,Saurabh Kabra,"Sanjay Dutt, Arjun Rampal, Malaika Arora, Aashish Chaudhary, Neha Uberoi, Urmila Matondkar, Manoj Joshi, Daya Shanker Pandey, Pushkar Jog, Kulbhushan Kharbanda",India,2019-05-15,2008,7,128 min,"Comedies, Dramas, International Movies",2019.0,5.0,128,min,0.05404249988185286
0,Hamid,Aijaz Khan,"Talha Arshad Reshi, Rasika Dugal, Vikas Kumar, Sumit Kaul, Bashir Lone, Gurveer Singh, Ashraf Nagoo, Mir Sarvar",India,2019-05-15,2018,7,108 min,"Dramas, Independent Movies, International Movies",2019.0,5.0,108,min,0.05404249988185286
1,"Heidi, bienvenida a casa",No Info,"Chiara Francia, Mercedes Lambre, Victorio D'Alessandro, Mario Guerci, Florencia Benítez, Victoria Ramos",Argentina,2019-05-15,2017,8,1 Season,"Kids' TV, Spanish-Language TV Shows",2019.0,5.0,1,Season,0.05404249988185286
1,I Hear You,No Info,"Riley Wang, Zhao Lusi, Zhang Jiongmin, Gratitude Dai, Yuan Hao",Unknown,2019-05-15,2019,7,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2019.0,5.0,1,Season,0.05404249988185286
0,Kucch To Hai,Anil V. Kumar,"Tusshar Kapoor, Esha Deol, Natasha, Jeetendra, Rishi Kapoor",India,2019-05-15,2003,7,136 min,"Dramas, International Movies, Thrillers",2019.0,5.0,136,min,0.05404249988185286
0,Kyaa Kool Hai Hum,Sangeeth Sivan,"Tusshar Kapoor, Riteish Deshmukh, Isha Koppikar, Neha Dhupia, Anupam Kher, Jay Sean",India,2019-05-15,2005,7,165 min,"Comedies, International Movies, Music & Musicals",2019.0,5.0,165,min,0.05404249988185286
0,Kyaa Kool Hain Hum 3,Umesh Ghadge,"Tusshar Kapoor, Aftab Shivdasani, Krishna Abhishek, Mandana Karimi, Shakti Kapoor, Darshan Jariwala, Sushmita Mukherjee, Meghna Naidu, Anand Kumar, Claudia Ciesla",India,2019-05-15,2016,6,124 min,"Comedies, International Movies",2019.0,5.0,124,min,0.05404249988185286
0,Once Upon a Time in Mumbaai,Milan Luthria,"Ajay Devgn, Emraan Hashmi, Kangana Ranaut, Prachi Desai, Randeep Hooda, Imran Hasnee, Dhiru Dwivedi",India,2019-05-15,2010,2,133 min,"Dramas, International Movies, Music & Musicals",2019.0,5.0,133,min,0.05404249988185286
0,Shootout at Lokhandwala,Apoorva Lakhia,"Sanjay Dutt, Sunil Shetty, Amitabh Bachchan, Arbaaz Khan, Abhishek Bachchan, Diya Mirza, Aarti Chhabria, Tusshar Kapoor, Vivek Oberoi, Neha Dhupia, Rohit Roy, Aditya Lakhia, Ravi Gossain, Shabbir Ahluwalia, Akhilendra Mishra, Amrita Singh",India,2019-05-15,2007,14,116 min,"Action & Adventure, Dramas, International Movies",2019.0,5.0,116,min,0.05404249988185286
0,Aadu 2,Midhun Manuel Thomas,"Jayasurya, Vinayakan, Sunny Wayne, Vijay Babu, Saiju Kurup, Vineeth Mohan, Unni Rajan P. Dev, Dharmajan Bolgatty, Indrans",India,2018-05-15,2017,7,150 min,"Comedies, International Movies",2018.0,5.0,150,min,0.042236327178478986
